TreeKey,ProjectName | Series | Year | PlotId,ProjectName | Series | Year | Plot | LandUse,TreeId,CityManaged,DirectionfromCenter,DistancefromCenter,TreeStatus,HeighttoCrownBase,TreeHeightLiveTop,TreeHeightTotal,CrownWidth1,CrownWidth2,CrownLightExposure,CrownPosition,PercentCrownMissing,Transparency,CrownDensity,ProjectName | Series | Year | Condition,PercentImperviousBelow,PercentShrubBelow,StreetTree,SiteType,StreetKey,Address,LocSite,LocNo,MtncRec,MtncTask,SwDamg,WireConflict,OtherOne,OtherTwo,OtherThree,PestTSDieback,PestTSEpiSprout,PestTSWiltFoli,PestTSEnvStress,PestTSHumStress,PestTSNotes,PestFTChewFoli,PestFTDiscFoli,PestFTAbnFoli,PestFTInsectSigns,PestFTFoliAffect,PestFTNotes,PestBBInsectSigns,PestBBInsectPres,PestBBDiseaseSigns,PestBBProbLoc,PestBBAbnGrowth,PestBBNotes,PestPest,PestTS,PestFT,PestBB,yCoordinate,xCoordinate,SurveyDate,NoteThisTree,Comments,Revision,Species,UserId
{A0A82495-6166-4BEF-9F5E-E66D59B583F3},Kyoto | Kyoto_2019 | 2019 | 107,Kyoto | Kyoto_2019 | 2019 | 107 | Residential,02,1,-1,-1,P,3.5,5,5,1.8,1.8,3,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,TRFO,
{25FF5F20-4539-472B-BB64-A24B3D503691},Kyoto | Kyoto_2019 | 2019 | 107,Kyoto | Kyoto_2019 | 2019 | 107 | Residential,03,1,-1,-1,P,2,5.5,5.5,1.3,1.3,4,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,JUCH,
{7146080C-4D90-4E52-9EE5-6DA41DF7C2E6},Kyoto | Kyoto_2019 | 2019 | 107,Kyoto | Kyoto_2019 | 2019 | 107 | Residential,04,1,-1,-1,P,6,8,8,2,2,5,-1,28,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CRJA,
{4B7CE972-6BAC-47F4-94DF-EB51A92F14EF},Kyoto | Kyoto_2019 | 2019 | 107,Kyoto | Kyoto_2019 | 2019 | 107 | Residential,05,1,-1,-1,P,2,4,4,0.7,0.8,4,-1,28,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CAJA9,
{CAA73DEE-7382-4684-8DA8-CFEF6CD6B59A},Kyoto | Kyoto_2019 | 2019 | 108,Kyoto | Kyoto_2019 | 2019 | 108 | Multi-Family Residential,01,1,-1,-1,P,1.6,2.3,2.3,1.6,0.8,5,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,STPS,
{713C812B-A06A-44A2-BAA1-1540645DD678},Kyoto | Kyoto_2019 | 2019 | 108,Kyoto | Kyoto_2019 | 2019 | 108 | Multi-Family Residential,02,1,-1,-1,P,1.6,2.4,2.4,1.2,1.2,5,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CACR27,
{3CA8FFCD-9158-40B7-82DE-210E86B40EFF},Kyoto | Kyoto_2019 | 2019 | 109,Kyoto | Kyoto_2019 | 2019 | 109 | Residential,01,1,-1,-1,P,1.9,3.2,3.2,1.5,1.2,3,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,28,28,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{6A01D658-C518-456A-A6C8-36B3B38A6C6A},Kyoto | Kyoto_2019 | 2019 | 109,Kyoto | Kyoto_2019 | 2019 | 109 | Residential,02,1,-1,-1,P,1,2.5,2.5,0.6,0.6,3,-1,58,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,73,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,LILU,
{F018B0D7-1CD7-4D8C-B712-B7D872698F40},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,01,0,-1,-1,I,3,7,7,5,5,4,-1,28,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,28,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,MACLASS,
{D3454E3D-7DAE-48B6-8923-586796C67D81},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,02,0,-1,-1,I,2,6,6,5,5,3,-1,28,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,28,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,DIKA,
{8C4789FA-EA6B-4C99-A52B-EE41A3539EC3},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,03,0,-1,-1,I,2,6,6,4,4,2,-1,33,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,28,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ERJA,
{78710DD7-012B-43DC-A3C6-61FAAB86B718},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,04,0,-1,-1,I,2,5,5,4,3.5,2,-1,33,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,33,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,DIKA,
{F5BC8F0B-2F3D-48C7-95FD-55F792CA86EA},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,05,0,-1,-1,I,1.5,4,4,4,4,3,-1,38,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,MACLASS,
{B66B0A71-3B85-42F6-8A0C-80D9191CEF83},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,06,0,-1,-1,I,2,4.5,4.5,3.5,4,1,-1,33,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CESI4,
{7EF62B2D-F4B3-4EFF-8CCE-E404D4654430},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,07,0,-1,-1,I,2.5,4.5,4.5,3,3,1,-1,33,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,LILU,
{6CF401E0-C89E-465D-AA09-0D9B07E3132C},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,08,0,-1,-1,I,0.5,3,3,1.5,1.5,1,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,EUJAAM,
{C0EAF6AE-FD82-47F9-B42A-294D77CF263D},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,09,0,-1,-1,I,0.5,3,3,1.5,1.5,1,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,EUJAAM,
{39121333-EB4C-4239-8B75-B15FCB62B680},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,10,0,-1,-1,I,0.5,3,3,1.5,1.5,1,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,EUJAAM,
{50CB46C5-A520-4296-BF72-3CD06278F906},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,11,0,-1,-1,I,3,10,10,8.5,9.5,5,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,MACLASS,
{65FFC033-CD86-4FB6-853C-1F9B5B3BEF0B},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,12,0,-1,-1,I,2.5,4,4,1,1,2,-1,23,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,18,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ZESE,
{4B68E438-B97D-4B5C-88BE-1F0DAA2678F6},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,13,0,-1,-1,I,2.5,4,4,1,1,2,-1,23,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,18,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ZESE,
{E41E0195-02E8-4B7E-AB76-60C024959631},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,14,0,-1,-1,I,2.5,4,4,1,1,1,-1,23,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,18,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ZESE,
{19752961-8F93-4EB8-9CE7-1D395122BCD6},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,15,0,-1,-1,I,0.3,6.5,6.5,7.8,7.8,5,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ERJA,
{DBDBB91B-D5E6-457B-87F9-25A8A3545208},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,16,0,-1,-1,I,3,4,4,1,1.2,2,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ZESE,
{29010B19-6790-43BC-9B75-AED53DEE8879},Kyoto | Kyoto_2019 | 2019 | 111,Kyoto | Kyoto_2019 | 2019 | 111 | Water/Wetland,17,0,-1,-1,I,2.6,12.6,12.6,9.5,10.2,2,-1,28,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,GIBI,
{F816BE41-2FC9-450E-A526-7BA00B638DC5},Kyoto | Kyoto_2019 | 2019 | 112,Kyoto | Kyoto_2019 | 2019 | 112 | Residential,01,1,-1,-1,P,0.7,2,2,1,1,4,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,68,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CAJA9,
{9D764B82-5043-4E33-8293-23526446F0D7},Kyoto | Kyoto_2019 | 2019 | 113,Kyoto | Kyoto_2019 | 2019 | 113 | Park,01,0,-1,-1,P,3,9.6,9.6,4.8,5.5,5,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ACBU,
{74112EF3-9F02-4D8E-B30C-AFAEB504F297},Kyoto | Kyoto_2019 | 2019 | 113,Kyoto | Kyoto_2019 | 2019 | 113 | Park,02,0,-1,-1,P,3,9.8,9.8,4.8,5,5,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CICA,
{FE2DBA58-9C5E-4F0C-8942-12E7CA819072},Kyoto | Kyoto_2019 | 2019 | 113,Kyoto | Kyoto_2019 | 2019 | 113 | Park,03,0,-1,-1,P,3,7.3,7.3,6,6,5,-1,3,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CICA,
{80BBA118-11D4-4A47-B1D1-A92D1FE3A10E},Kyoto | Kyoto_2019 | 2019 | 113,Kyoto | Kyoto_2019 | 2019 | 113 | Park,04,0,-1,-1,P,3,9.1,9.1,5.5,5.5,5,-1,0,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CICA,
{B968277F-1135-4C21-BC4B-8B21C697F6E1},Kyoto | Kyoto_2019 | 2019 | 113,Kyoto | Kyoto_2019 | 2019 | 113 | Park,05,0,-1,-1,P,2.7,9.1,9.1,6,7.8,5,-1,3,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ZESE,
{592FCF04-F3B4-427E-A6D6-3A4F8686A5DE},Kyoto | Kyoto_2019 | 2019 | 114,Kyoto | Kyoto_2019 | 2019 | 114 | Park,01,0,-1,-1,P,1.7,11,11,12.6,10,5,-1,3,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,8,23,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,PRX,
{2EE62931-4956-4A4A-B168-8DBCF0A0ACC3},Kyoto | Kyoto_2019 | 2019 | 114,Kyoto | Kyoto_2019 | 2019 | 114 | Park,02,0,-1,-1,I,0.45,2.7,2.7,1.7,1.6,3,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,3,3,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CICA,
{E302DC5A-AA31-4FF3-89F6-C9D8F306F2E0},Kyoto | Kyoto_2019 | 2019 | 114,Kyoto | Kyoto_2019 | 2019 | 114 | Park,03,0,-1,-1,P,1.2,6,6,5,5.5,2,-1,23,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,38,3,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,LAIN,
{0A2FB5FA-897F-4862-BA4A-3687B3C518AF},Kyoto | Kyoto_2019 | 2019 | 114,Kyoto | Kyoto_2019 | 2019 | 114 | Park,04,0,-1,-1,P,1,2.1,2.1,1.8,1.6,2,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,13,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ABGR4,
{91F0F8B8-4B04-4ABB-84C0-DC551CFFFCEF},Kyoto | Kyoto_2019 | 2019 | 114,Kyoto | Kyoto_2019 | 2019 | 114 | Park,05,0,-1,-1,P,1.7,3.6,3.6,2.2,2.7,5,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,100,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,HISY,
{675AF7D2-2B1D-4E18-A42B-6DB83B2F4FDE},Kyoto | Kyoto_2019 | 2019 | 114,Kyoto | Kyoto_2019 | 2019 | 114 | Park,06,0,-1,-1,P,1.8,4.7,4.7,5.5,4.5,4,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,28,3,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,OSFR,
{851E1EAE-6D7F-4334-BF2F-9E6089780333},Kyoto | Kyoto_2019 | 2019 | 114,Kyoto | Kyoto_2019 | 2019 | 114 | Park,07,0,-1,-1,P,2.2,6.6,6.6,4.5,5.5,2,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,28,28,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,LAIN,
{4777F721-5FDA-4554-9381-976512A61191},Kyoto | Kyoto_2019 | 2019 | 114,Kyoto | Kyoto_2019 | 2019 | 114 | Park,08,0,-1,-1,P,0,3.6,3.6,4,4,1,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,8,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,MACLASS,
{71F3C010-EA8F-402C-A192-3182EB24EFEF},Kyoto | Kyoto_2019 | 2019 | 114,Kyoto | Kyoto_2019 | 2019 | 114 | Park,09,0,-1,-1,P,2.3,7.5,7.5,15.6,11.4,5,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,53,28,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,PRX,
{25B20503-53E6-4394-A342-46EA241BC805},Kyoto | Kyoto_2019 | 2019 | 114,Kyoto | Kyoto_2019 | 2019 | 114 | Park,10,0,-1,-1,P,2,6,6,4,4,2,-1,38,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,8,28,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,MYHA,
{DF4BD43C-FC4B-4A7F-9176-8271B2D8B8C1},Kyoto | Kyoto_2019 | 2019 | 115,Kyoto | Kyoto_2019 | 2019 | 115 | Residential,01,1,-1,-1,P,1,2.7,2.7,1.3,1.3,2,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,8,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,PRX,
{C61900C6-72D1-4F1E-A2C0-9E7402CE9029},Kyoto | Kyoto_2019 | 2019 | 115,Kyoto | Kyoto_2019 | 2019 | 115 | Residential,02,1,-1,-1,P,1.2,2.7,2.7,1.2,1.3,1,-1,3,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,8,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CRJA,
{10FB8E10-6884-4754-BB45-67EF61C16E04},Kyoto | Kyoto_2019 | 2019 | 115,Kyoto | Kyoto_2019 | 2019 | 115 | Residential,03,1,-1,-1,P,1.75,2.9,2.9,1.75,0.8,5,-1,78,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,18,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,OSFR,
{C728AED0-C128-4F0D-A018-888B5C5D1250},Kyoto | Kyoto_2019 | 2019 | 116,Kyoto | Kyoto_2019 | 2019 | 116 | Temple/Shrine,01,1,-1,-1,P,1.5,3,3,3,3.4,4,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,3,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,PRPE2,
{DEC171C5-64B1-4A8E-8CA9-8BFEEC766FD8},Kyoto | Kyoto_2019 | 2019 | 116,Kyoto | Kyoto_2019 | 2019 | 116 | Temple/Shrine,02,1,-1,-1,P,1.6,5.2,5.2,9,10.8,5,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,8,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{6C63FE23-BE17-409D-91E5-9D68794394AF},Kyoto | Kyoto_2019 | 2019 | 116,Kyoto | Kyoto_2019 | 2019 | 116 | Temple/Shrine,03,1,-1,-1,P,1,2.3,2.3,1,1,1,-1,28,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,GA2,
{8F98DE09-5F34-45DF-82F5-F484A7C9C7E4},Kyoto | Kyoto_2019 | 2019 | 116,Kyoto | Kyoto_2019 | 2019 | 116 | Temple/Shrine,04,1,-1,-1,P,1.7,4,4,1.5,1.2,3,-1,48,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,8,43,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,COOF,
{32F524B1-C4E1-4FDF-80DD-1C9960D7B311},Kyoto | Kyoto_2019 | 2019 | 116,Kyoto | Kyoto_2019 | 2019 | 116 | Temple/Shrine,05,1,-1,-1,P,3,4,4,1,1,0,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{84B8A039-CC69-4CD7-B9F2-846860F5BA96},Kyoto | Kyoto_2019 | 2019 | 116,Kyoto | Kyoto_2019 | 2019 | 116 | Temple/Shrine,06,1,-1,-1,P,1.7,4,4,1.5,1.5,3,-1,48,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,COOF,
{0EC905E9-8C7D-4B40-A86E-C0114E60A296},Kyoto | Kyoto_2019 | 2019 | 116,Kyoto | Kyoto_2019 | 2019 | 116 | Temple/Shrine,07,1,-1,-1,P,1.5,2,2,1.2,0.8,1,-1,58,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,OSHE,
{E66C71BB-4453-4905-BA6F-0FE22576C071},Kyoto | Kyoto_2019 | 2019 | 116,Kyoto | Kyoto_2019 | 2019 | 116 | Temple/Shrine,08,1,-1,-1,P,1.5,2.8,2.8,3,3.2,2,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,48,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,PRMU2,
{85A322B8-67E3-4A2E-9DC3-DD4B3FB5F42A},Kyoto | Kyoto_2019 | 2019 | 116,Kyoto | Kyoto_2019 | 2019 | 116 | Temple/Shrine,09,1,-1,-1,P,1.7,2.6,2.6,1,1,1,-1,23,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,48,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,HISY,
{21C1F779-9157-4E9A-8F1B-13A37CC21DD6},Kyoto | Kyoto_2019 | 2019 | 116,Kyoto | Kyoto_2019 | 2019 | 116 | Temple/Shrine,10,1,-1,-1,P,1.5,2.3,2.3,1.2,1.2,0,-1,58,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,38,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,HISY,
{9F87C908-CA55-4E4F-BD6C-9FFDA005ED84},Kyoto | Kyoto_2019 | 2019 | 116,Kyoto | Kyoto_2019 | 2019 | 116 | Temple/Shrine,11,1,-1,-1,P,1.7,5.3,5.3,6,6,5,-1,28,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,18,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,LILU,
{AFDF1408-E766-4FB1-8D98-AA5CA42B5E97},Kyoto | Kyoto_2019 | 2019 | 116,Kyoto | Kyoto_2019 | 2019 | 116 | Temple/Shrine,12,1,-1,-1,P,2,5.7,5.7,8,8,4,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ACPA,
